reviewId,content,score,gender,location,date,Unnamed: 6,sentimiento_real,texto_limpio,Cluster,Palabras_Clave
8a4742b6-1eeb-4bfa-8c42-c4e62ecd56f3,We need a chat search features ASAP!,4,female,"Montevideo, Uruguay",2023-04-19,,positiva,need chat search featur asap,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
dc0a902f-95a1-43f0-a4e2-fda86475f4ba,Good app,4,male,"Bangkok, Thailand",2022-03-18,,positiva,good,1,"good, far, date, experi, realli, see, work, thank, one, better"
03fa8e97-0ecd-4d2e-8c8f-59118973fdfd,"I enjoy the app but they gotta change the first move feature. If two people have liked each other, then it really shouldn't matter whose able to message first.",4,male,"Washington DC, United States",2022-10-18,,positiva,enjoy got ta chang first move featur two peopl like realli matter whose abl messag first,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
c0a313f7-9c66-49a3-b63d-5f6087ccbb0f,Better than other same kind of apps.,4,male,"Lusaka, Zambia",2022-08-24,,positiva,better kind app,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
45469ad0-7b83-4d19-a062-a24f5c1d5e3a,pretty good so far.,4,female,"Queenstown, New Zealand",2023-09-27,,positiva,pretti good far,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
0e0daad7-49e6-425d-8a98-cf24a76a3f23,I don't know,4,female,"São Paulo, Brazil",2023-03-29,,positiva,know,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
0fa60f71-3399-4e5a-be6a-fc0524c97b8a,I'm new at this so I'm only going to give you a four right now so,4,male,"Lyon, France",2021-08-14,,positiva,new go give four right,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
30d1fea6-949d-424d-be3f-25d9a1e0d149,i found interesting people willing to chat within 24 hours,4,male,"Marseille, France",2021-07-02,,positiva,found interest peopl will chat within hour,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
b367e7e3-7f5f-4f76-bb11-9ddf26980263,"I like the app tho a lot of women appear to not realize they have to message first (yes even confirmed after they messaged to confront me about extending but not messaging). I wish there was a feature where you can write a prewritten message that informs them that they have to message first! Something like ""Hey! You have to make the first move, otherwise the match will run out!""",4,male,"Denver, United States",2023-01-16,,positiva,like tho lot women appear realiz messag first ye even confirm messag confront extend messag wish featur write prewritten messag inform messag first someth like hey make first move otherwis match run,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
141877bf-cfc0-48c0-b1a2-448f8e65075d,nice app,4,male,"Athens, Greece",2021-07-07,,positiva,nice,3,"nice, app, date, love, realli, good, place, chat, interest, cool"
9faffa74-9610-4ace-b3d6-78a4140e8c3f,its good,4,male,"Calgary, Canada",2022-10-21,,positiva,good,1,"good, far, date, experi, realli, see, work, thank, one, better"
9ecbebd3-7db2-4961-aa80-b4f651fe9463,"When it comes to match quality, features, app stability, and support, bumble has always been the best of the main three apps. Their major downside was a useless paid feature compared to the other two. They finally fixed that though so the new premium+ actually boosts your visibility to others in meaningful ways. It's still incredibly expensive ($30wk/$60mo/$120 3mo) but at least now seems like it could actually help you match more often.",4,male,"Lisbon, Portugal",2021-08-02,,positiva,come match qualiti featur stabil support bumbl alway best main three app major downsid useless paid featur compar two final fix though new actual boost visibl other meaning way still incred expens least seem like could actual help match often,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
7ec53c88-44ad-4e5d-89c4-de1948a16697,it's a nice app to connect with people 😊,4,female,"Perth, Australia",2023-10-18,,positiva,nice connect peopl,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
182fcbde-162f-4549-bf3b-2c3bed93424b,bit strong on the hustle but it is functional from this millennial's perspective,4,male,"Copenhagen, Denmark",2021-09-29,,positiva,bit strong hustl function millenni perspect,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
cb01f788-8afd-4799-bef4-facab10d734b,"Hi team, when I tried bumble , i am not able to shee the likes and chat",4,female,"Quito, Ecuador",2023-07-23,,positiva,hi team tri bumbl abl shee like chat,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
9fb90820-887a-41de-955c-3e426267574b,"The app is OK I would suggest adding an instant translation option/copy-paste option to the text in the profile (for non-English profiles for example). Aside from that, something in the current version makes ""accidental right swiping"" while using the ""like you"" section is WAY TOO COMMON and needs to be altered.",4,male,"Dublin, Ireland",2021-07-03,,positiva,ok would suggest ad instant translat option text profil profil exampl asid someth current version make accident right swipe use like section way common need alter,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
dc02bf3b-759e-4523-b7db-42505cfc23f9,pretty simple ngl,4,male,"Nairobi, Kenya",2022-08-22,,positiva,pretti simpl ngl,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
6a0ce7e9-b272-41ea-92d0-480d9dcc1ea4,"first look , not bad",4,male,"Edinburgh, United Kingdom",2021-05-14,,positiva,first look bad,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
2291d6d5-cfbf-4179-a5d3-8c62699f2c34,it's my 3rd day and I'd say it is great,4,male,"Delhi, India",2022-02-19,,positiva,day say great,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
b989628c-3b5f-42bf-a8c9-8c52cca476ab,I think the app would be a lot better with pre made prompt answers or maybe ad lib esque answers cause some men like myself have 0 creativity. Also support for YouTube music in addition to Spotify would be pretty neat.,4,male,"Beijing, China",2021-12-27,,positiva,think would lot better pre made prompt answer mayb ad lib esqu answer caus men like creativ also support youtub music addit spotifi would pretti neat,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
be14bac4-1f04-42e0-8cbd-8c4425a428db,Need free compliments Daily.,4,male,"Geneva, Switzerland",2020-11-13,,positiva,need free compliment daili,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
f7f32c9a-a11b-42c9-9a56-54707fc4018c,still trying to figure out how it works.,4,male,"Valencia, Spain",2021-03-01,,positiva,still tri figur work,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
163b8c83-03fe-40af-a6f4-22203ad201ae,look genuine match making apps,4,female,"Arequipa, Peru",2023-03-30,,positiva,look genuin match make app,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
a364398c-49fb-4514-ba9e-77c9ed5b0b27,"Must add the kilos into the profile. I like that girls must start the conversation within 24h so no ego boosters like other apps, but I don't like that the description is only 300 characters, very short, can't write anything important with 300 characters, must change to at least 2000 characters.",4,male,"Abu Dhabi, United Arab Emirates",2022-02-10,,positiva,must add kilo profil like girl must start convers within ego booster like app like descript charact short ca write anyth import charact must chang least charact,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
5edb5f1c-4611-4f48-ad0b-094ec581aab4,just beginning so learning how application works to keep it safe for all involved,4,female,"Bogotá, Colombia",2023-05-30,,positiva,begin learn work keep safe involv,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
5163f54f-16e3-4989-a3f9-fa02ad8fdfa6,it's great and free !,4,male,"Boston, United States",2022-12-19,,positiva,great free,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
692a68d3-8832-4fd2-a201-b7e1acf7ae7f,Needs more free things,4,male,"Doha, Qatar",2022-01-04,,positiva,need free thing,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
7655dc64-bb37-42bb-876a-a8a1e252737a,I like bumble as a fun past time!,4,male,"Casablanca, Morocco",2022-05-20,,positiva,like bumbl fun past,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
cd55ef7e-0788-4b90-9e36-978faec2f25b,The app is fine. I've just had a couple of the girls on here ghost me for no reason.,4,female,"Gold Coast, Australia",2023-11-24,,positiva,fine coupl girl ghost reason,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
903b8eb2-638c-4729-bf7f-824f2d2bc606,good at matching and persistant,4,female,"Perth, Australia",2023-11-21,,positiva,good match persist,1,"good, far, date, experi, realli, see, work, thank, one, better"
97cf2f7d-fd83-4a2d-bb7e-5d0617473131,"Having fun learning about others,slow to answer back yet..Observing easy making that first verbal move nerve racking..",4,male,"Pretoria, South Africa",2022-05-08,,positiva,fun learn other slow answer back yet observ easi make first verbal move nerv rack,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
d3ec79f5-a4aa-4bff-badc-a9535ad53eb3,pertty good right let you when I use it more.,4,male,"San Jose, United States",2023-02-08,,positiva,pertti good right let use,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
5a26a59c-5de8-44b2-b8cd-3142b5b592ba,Needs a BMI filter and wish it could auto delete pics if face filters or body slimmers were detected.,4,male,"Quito, Ecuador",2023-03-26,,positiva,need bmi filter wish could auto delet pic face filter bodi slimmer detect,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
02c237d4-3741-419a-92fb-2812fb19c8ab,Good,4,male,"Dar es Salaam, Tanzania",2022-06-08,,positiva,good,1,"good, far, date, experi, realli, see, work, thank, one, better"
a597b25d-0fc0-4c6b-ab0f-bca1870bb162,Looked at preview: 4 1/2 Stars. ⭐⭐⭐⭐✨,4,male,"Delhi, India",2022-03-23,,positiva,look preview star,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
e6d47516-2f8c-4baa-9ac6-51ef5b00269b,"better than tinder, less bots but still loads",4,female,"Córdoba, Argentina",2023-04-18,,positiva,better tinder less bot still load,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
848d6b29-8df7-48d1-af61-715a0f946ed9,Need more improvement in payment sysyem,4,male,"Bali, Indonesia",2022-02-13,,positiva,need improv payment sysyem,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
b5c4ee15-1540-4ca4-90bc-908228f6edd5,better then theothers,4,male,"Addis Ababa, Ethiopia",2022-05-27,,positiva,better theother,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
e4e212e2-62f2-4c52-838b-d7b24f55cc18,just that it has a few friend requests,4,male,"Prague, Czech Republic",2021-01-11,,positiva,friend request,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
e97a1011-9686-4bf9-8387-6d76bca31d0d,Good but my account was blocked saying that I send inappropriate messages... please unblock my account as soon as possible... i never sent inappropriate messages,4,female,"Port Moresby, Papua New Guinea",2023-09-29,,positiva,good account block say send inappropri messag pleas unblock account soon possibl never sent inappropri messag,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
97b0ff44-c1fe-462e-a6e8-83a0518a7922,"Purchased a lifetime subscription then used if for a couple months before I unistalled it. Reinstalled it to try it out again, and now the subscription is not there. ** Update: All issues have been resolved.",4,male,"Tokyo, Japan",2022-04-02,,positiva,purchas lifetim subscript use coupl month unistal reinstal tri subscript updat issu resolv,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
607ad635-89c3-4a7f-be50-c8d1ce131b4d,Ok,4,male,"Rabat, Morocco",2022-09-24,,positiva,ok,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
8080dc45-2ae7-4c97-8500-e0b2933a5550,"Upto Now i didn't get any Matches,whenevver i will get match then i will edit this review and will give you a 5 STAR",4,male,"Athens, Greece",2020-12-22,,positiva,upto get match whenevv get match edit review give star,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
04933bfa-4d3d-4f43-966f-e39afc697659,"Nice application, but for sometime now I can't see the speed dating icon anymore, was speed dating removed from Bumble?",4,male,"Abuja, Nigeria",2022-07-01,,positiva,nice sometim ca see speed date icon anymor speed date remov bumbl,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
603b4d55-1cff-4334-addc-0d9863834025,good,4,male,"Budapest, Hungary",2021-06-23,,positiva,good,1,"good, far, date, experi, realli, see, work, thank, one, better"
3533aa10-3c6e-4e06-8803-4a90cc4c71ff,"Please fix your push notifications, especially on chats.",4,male,"Tel Aviv, Israel",2022-01-07,,positiva,pleas fix push notif especi chat,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
2ab298a0-c4a1-4e02-8ccd-bba0b61641f5,"Could you add dark mode, the white backgrounds at night keep hurting my eyes",4,male,"Abuja, Nigeria",2022-08-07,,positiva,could add dark mode white background night keep hurt eye,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
892f9f49-be3c-459e-8f46-a80bfb18dc3e,good,4,female,"Montevideo, Uruguay",2023-06-13,,positiva,good,1,"good, far, date, experi, realli, see, work, thank, one, better"
67313feb-54ee-4fe7-966a-732e36a5b109,"Decent app, good crowd and simple",4,male,"Manchester, United Kingdom",2021-08-12,,positiva,decent good crowd simpl,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
2d2bb3d9-e75d-4f50-87db-30054d08a00b,Would like the ability to copy text. The rest is pretty good in terms of features and ui,4,male,"Jacksonville, United States",2023-02-27,,positiva,would like abil copi text rest pretti good term featur ui,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
419496ed-f701-44cc-8334-fcdb8ca571d1,"I took a break from the app and came back. It's still a good app but now you have to pay for filters. Filtering out profiles based on if they want a relationship, something casual, or don't smoke is pretty standard. Not sure why that's a premium option now.",4,male,"Alexandria, Egypt",2022-05-17,,positiva,took break came back still good pay filter filter profil base want relationship someth casual smoke pretti standard sure premium option,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
9cadb259-3963-4342-b559-e1add65de2b7,Bumble has a good choice of women to choose from. I like the fact women have to brave it out and message first. Finding a match can be difficult though as there is a lot of competition,4,male,"Lyon, France",2021-10-01,,positiva,bumbl good choic women choos like fact women brave messag first find match difficult though lot competit,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
594b829a-4eea-4f64-abc7-ae950a17c29e,I want only ladies,4,male,"Oslo, Norway",2021-09-14,,positiva,want ladi,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
49e10620-e588-4a47-aed5-5fd90b491e4b,"Idk why, I was born on 2004 that's means I'm going 20 this year, but I can't login with the same Facebook account that I use at the 1st, cuz this apps said I'm under 18 :(",4,male,"Budapest, Hungary",2021-07-17,,positiva,idk born mean go year ca login facebook account use cuz app said,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
71dfc943-c514-4526-be81-19c4228681b9,app is ok,4,male,"Dublin, Ireland",2020-12-25,,positiva,ok,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
96591457-ffd3-47d6-99fd-a074744458c8,Great service but you absolutely need to buy one of their things to see things.,4,male,"Nairobi, Kenya",2022-09-02,,positiva,great servic absolut need buy one thing see thing,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
3b02fbc5-9c6b-436e-b79c-ee5e5e060a0c,"It's great! I wish there was a ""come back to this one later"" button for people who are indecisive like me",4,male,"Vancouver, Canada",2022-10-25,,positiva,great wish come back one later button peopl indecis like,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
494e6ee7-5f51-4843-ab29-90447808c1e1,running smooth and everything's going well so far but that always fit Herman's if I change my reading on it,4,male,"Valencia, Spain",2021-07-09,,positiva,run smooth everyth go well far alway fit herman chang read,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
db9ab929-badf-4413-9b3b-61ffbd58489c,You should do open atleast option of like...so we able to know who like us. So do the update that. It's not good thing that ur charging for everything. So think about it and allowed every one to who like them.,4,male,"Dar es Salaam, Tanzania",2022-08-13,,positiva,open atleast option like abl know like us updat good thing ur charg everyth think allow everi one like,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
90d00509-e6a1-46b0-9389-8e0a112b2ecd,Slow connection while using wifi,4,female,"Queenstown, New Zealand",2023-08-21,,positiva,slow connect use wifi,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
161fa2d7-b51d-4f5b-b0b8-e221a8eececa,cool,4,female,"Buenos Aires, Argentina",2023-06-04,,positiva,cool,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
50d80b65-548a-4900-b5ea-af1b4e93ccba,gidi,4,male,"Delhi, India",2022-02-03,,positiva,gidi,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
3491dcb3-f85e-4053-bbc9-a113e7dd3ca0,it appears to be a suitable app for nice and great dayes,4,male,"Nairobi, Kenya",2022-05-22,,positiva,appear suitabl nice great day,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
53a25ef1-5b43-4b0f-bc3a-21ed43090355,"it was easy,a challenge,a blessing , and very well thank God and thank you guys",4,male,"Phoenix, United States",2023-02-01,,positiva,easi challeng bless well thank god thank guy,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
fb4b50f7-1813-46ed-8d64-7d669b65488c,cool I don't have any issues,4,male,"Alexandria, Egypt",2022-08-29,,positiva,cool issu,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
7234d54d-6791-4ac2-a89f-ead4d28d41fb,cool,4,female,"Montevideo, Uruguay",2023-03-31,,positiva,cool,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
ff6c30d8-4325-4a6c-a7a8-02264ddf9361,It definitely is.,4,female,"Nadi, Fiji",2023-11-24,,positiva,definit,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
2f2eebb1-3309-4d5d-ad72-7972d4ea5cdd,Better than Tinder. But much less popular. People met here seems also to be 'better quality',4,male,"Prague, Czech Republic",2021-04-30,,positiva,better tinder much less popular peopl met seem also qualiti,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
f8e92ebf-f846-401d-ba37-3208ffa3a2c5,it's alright tried the premium and stuff for a day glad that's an option but couldn't find 🙃 no candle maidens,4,female,"Brasília, Brazil",2023-05-12,,positiva,alright tri premium stuff day glad option could find candl maiden,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
53dc9dea-a301-4ede-9ef0-af32f110a043,Great time,4,male,"Taipei, Taiwan",2021-11-07,,positiva,great,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
6d607a26-0838-47f1-ba7a-fd1d2b72ce0d,"easy to use and has many good features, can be improved by giving a little effects on swipe so people don't get confused with left or right, also the super swipe gesture can be added",4,male,"Casablanca, Morocco",2022-08-12,,positiva,easi use mani good featur improv give littl effect swipe peopl get confus left right also super swipe gestur ad,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
a97079f0-9b39-4bf5-9f74-6648e63347a5,easy to use,4,male,"Valencia, Spain",2021-06-05,,positiva,easi use,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
c3a7f039-943a-4122-a2ac-a233c912cba3,"Lots of great people, Bumble does put alot of effort into helping you create an attractive profile so that you have a great chance at success. There is support when I needed it but takes time. I don't regret paying for the upgraded features and am still on the search since I'm not the most attractive but really enjoyed my experience and people I've met. Recommend a try but you have to put effort and thought into the photos, profile, and prompts to be successful.",4,male,"Santiago, Chile",2023-03-15,,positiva,lot great peopl bumbl put alot effort help creat attract profil great chanc success support need take regret pay upgrad featur still search sinc attract realli enjoy experi peopl met recommend tri put effort thought photo profil prompt success,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
17448c68-6de1-43f0-a047-9ab696f64199,se solo non fosse premium e il premium non costasse così tanto sarebbe da 5 stelle,4,female,"Wellington, New Zealand",2023-12-30,,positiva,se solo non foss premium e il premium non costass così tanto sarebb da stell,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
a4c3aae5-8ade-41a7-b2db-dcecce43b314,just try it. like i did. and see the spark in it!,4,female,"Santiago, Chile",2023-07-05,,positiva,tri like see spark,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
b461b6a7-314a-4429-b42b-30621166fdee,this app is good for date only not for relationships not for seriousness kuch kuch log mil jate Hain but vah bhi mushkil se to gais baki sabke liye,4,male,"Vancouver, Canada",2022-10-20,,positiva,good date relationship serious kuch kuch log mil jate hain vah bhi mushkil se gai baki sabk liy,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
a4e4cbed-8dae-4a14-9270-f6580bcdc7d1,Ehhh stupid,4,male,"Lagos, Nigeria",2022-05-17,,positiva,ehhh stupid,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
720501ae-88dd-4472-9724-9052b97df7d6,good dating app,4,male,"Addis Ababa, Ethiopia",2022-06-24,,positiva,good date,1,"good, far, date, experi, realli, see, work, thank, one, better"
e7033539-2b64-4771-a3b5-b125ecfcf1c4,"The layout is great, I like that you can scroll down to view a profile instead of clicking into it. Request: For advanced filters, I'd love to see a ""filter out"" option to select deal breakers, such as to filter out people who say they're a smoker. Currently, selecting the non-smoker filter seems to hide people who haven't answered the question even though they may or may not smoke. I want people who didn't answer the question to still show up.",4,female,"Queenstown, New Zealand",2023-11-01,,positiva,layout great like scroll view profil instead click request advanc filter love see filter option select deal breaker filter peopl say smoker current select filter seem hide peopl answer question even though may may smoke want peopl answer question still show,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
03ad5dea-86ac-4c9e-9a0b-bdfc7fc82049,good 👍,4,male,"Frankfurt, Germany",2021-04-07,,positiva,good,1,"good, far, date, experi, realli, see, work, thank, one, better"
14cc1314-374f-4ccc-9c66-06c683986fe6,We need a filter that tell us the last time people were active as you could be sending a compliment to someone who hasn't been active for years and so wasting the compliment and the compliment cost real money,4,male,"Abuja, Nigeria",2022-09-13,,positiva,need filter tell us last peopl activ could send compliment someon activ year wast compliment compliment cost real money,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
078dcb95-fbd7-424e-a67a-a2e06f51358e,"we all born once and want to live our life fullest and with people those are happy,broad in thinking and know in real what life is",4,male,"Quebec City, Canada",2022-11-10,,positiva,born want live life fullest peopl happi broad think know real life,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
1a8d03fe-978c-47c5-a0e9-9734c32a5d42,nice,4,female,"Sydney, Australia",2023-10-03,,positiva,nice,3,"nice, app, date, love, realli, good, place, chat, interest, cool"
820935f6-b1b6-4831-8b6e-9a43b7aca1f6,"The list of chats is refreshed everytime you open it and also every time you end a chat, very annoying, therefore there should be an option to delete all ended chats at once and when a chat is ended just remove it but dont reloas the whole list",4,male,"Athens, Greece",2021-08-20,,positiva,list chat refresh everytim open also everi end chat annoy therefor option delet end chat chat end remov dont reloa whole list,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
2af26d95-0001-4a84-af63-dba43c3e6878,need for options with my parameters. hard to believe there aren't tons in my own area,4,male,"San Francisco, United States",2023-02-06,,positiva,need option paramet hard believ ton area,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
92fd5c12-8128-43e3-8041-cf69e735ea20,Topnotch,4,male,"Beijing, China",2021-11-26,,positiva,topnotch,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
a48e040c-b95c-4bae-88bc-8b461ecca33a,This is a complaint. How do i log in my account? I opened the app today and my account is no more there. Asking me to sign in again.,4,male,"Hanoi, Vietnam",2021-12-13,,positiva,complaint log account open today account ask sign,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
7af1fb7c-8e63-4e38-9bc3-3b1d1e240e6b,I wish I could find someone who sees me for me. At Least i get dates on this app,4,male,"Berlin, Germany",2021-01-04,,positiva,wish could find someon see least get date,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
72639588-1300-45ab-a0e7-8908d4d35697,its so cool!,4,male,"Copenhagen, Denmark",2021-10-30,,positiva,cool,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
dc942c55-d0d5-4a80-982f-a0856a44d629,"Better than other similar apps I have tried so far in a lot of ways, still without paying anything it is not super great.",4,male,"Geneva, Switzerland",2021-10-26,,positiva,better similar app tri far lot way still without pay anyth super great,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
5b48f152-b358-4219-ad0f-0ef7e458a0c4,This app is not working so annoying I install it but it can't even load the photos I tried several times but it's not going through..they didn't even send me a code to verify myself that am not a robot 🙃,4,male,"Glasgow, United Kingdom",2020-11-02,,positiva,work annoy instal ca even load photo tri sever time go even send code verifi robot,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
57f9f5bb-adec-4d9e-9759-64f6bc21dc0c,okiesh,4,male,"Durban, South Africa",2022-07-26,,positiva,okiesh,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
865085fd-3f9a-4628-94aa-e9f776a1ffd7,"It may not be perfect, but I do feel like this is one of the best dating apps for sure, and thats speaking as a ""general"" and ""premium"" user! It's not perfect tho, like I understand that when you unmatch with a person you can't see them, but you like someone and can never see them again unless they match with you, what if I bought a ""compliment"" and wanna send it to them? I can't unless the app randomly gives me that chance. 4 1/2 outta 5",4,male,"Chicago, United States",2023-02-01,,positiva,may perfect feel like one best date app sure that speak gener premium user perfect tho like understand unmatch person ca see like someon never see unless match bought compliment wan na send ca unless randomli give chanc outta,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
77300aa5-ca88-44cf-a877-445dfccaa7d2,"Its less bad than Tinder, but its still a superficial experience. It would be nice to have an option to voluntarily request anonymous feedback from users looking at your profile on what they liked or disliked about your bio or pictures. The ads showing you deals on compliments, spotlights, etc are obnoxious and useless. At the end of the day, the quality of your pictures and vibe you give off will determine if you have a good experience using the app, not how much money you spend. Good luck!",4,male,"Tunis, Tunisia",2022-05-25,,positiva,less bad tinder still superfici experi would nice option voluntarili request anonym feedback user look profil like dislik bio pictur ad show deal compliment spotlight etc obnoxi useless end day qualiti pictur vibe give determin good experi use much money spend good luck,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
a438f980-ac02-4b81-815d-d35ec6e81471,its a good and decent dating app. The only problem is that there is limited swiping,4,male,"Windhoek, Namibia",2022-06-29,,positiva,good decent date problem limit swipe,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
b67af382-7ad0-4fd7-8d60-fcc69a346ba1,Mengapa setelah ada pembaruan semakin lemot?😖,4,male,"Marseille, France",2021-02-02,,positiva,mengapa setelah ada pembaruan semakin lemot,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
4ebf5081-2527-4be7-8590-df54ae33f7d3,up and down with selections but nice that as a women I can make the first move!,4,male,"Monterrey, Mexico",2023-01-06,,positiva,select nice women make first move,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
58dcaf41-dc54-43f3-961f-b25e1916f44e,"I love the concept of the app, and I've gotten a few matches. The problem is, matches don't respond in the 24 hour time frame, or if they do, they don't know how to carry a conversation. The one decent conversation I did have turned out to be a catfish 😅🤷‍♀️",4,male,"Johannesburg, South Africa",2022-04-22,,positiva,love concept gotten match problem match respond hour frame know carri convers one decent convers turn catfish,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
91782aa8-7b28-4b5c-a7f0-db65a4b72e06,gotta pay to chat :(,4,male,"Athens, Greece",2021-07-02,,positiva,got ta pay chat,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
a7f1d045-b724-4c3c-a5e2-83dbab0b64b0,Bumble is a good app apart from the subscription fee that stop you from viewing who likes you,4,female,"Caracas, Venezuela",2023-08-01,,positiva,bumbl good apart subscript fee stop view like,0,"like, peopl, feel, compar, match, realli, alway, seem, date, intent"
c1f672fe-02be-4876-a465-40bf0ad57e8f,"After much searching for an honest to God free site I found Bumble much to my delight. Thank you guys!! Here you get to chat for free and more interestingly enough, you can speed date someone you can,t see. It's great fun. Plus you can still spend money on handy tools if you wish. I will recommend it from the bottom of my heart ❤️!!",4,male,"Lagos, Nigeria",2022-08-14,,positiva,much search honest god free site found bumbl much delight thank guy get chat free interestingli enough speed date someon see great fun plu still spend money handi tool wish recommend bottom heart,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
b89681c4-1608-4d83-af6b-57a34948d0bd,Too expensive but probably best option out there,4,female,"Christchurch, New Zealand",2024-01-22,,positiva,expens probabl best option,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
b6bf0d0b-c008-4fba-a462-46a049abf5be,match to ata nhi ha ek bhi,4,male,"Prague, Czech Republic",2020-12-30,,positiva,match ata nhi ha ek bhi,2,"great, love, date, best, use, bumbl, good, peopl, better, awesom"
