reviewId,content,score,gender,location,date,sentimiento_analisis,texto_limpio,Cluster_Dominante,Palabras_Clave
ba399eed-43f2-4459-acf9-3f7cd9f73dbd,Worst Dating app. They are thieves in the name of dating apps. Once you take a premium they will keep on charging you even if you unsubscribe it. They have no supporting staff to contact you. This app is just run by some thugs who just wants to take money from you. Even if you file a complaint they will not take action on it . Got my money back. So changing the rating to 3 stars from 1 star,3,male,"Berlin,Germany",2018-12-31,neutra,worst thiev name app take premium keep_charg unsubscrib support staff contact run thug want take_money file_complaint take_action money_back chang rate_star star,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
c1dbde89-99c8-4955-b0a6-934a609613f3,uploading a picture is horrible. the moderator is very. aggressive,3,male,"Paris,France",2019-07-12,neutra,upload_pictur horribl moder aggress,-1,Sin datos
fe9b28d1-be82-435f-aebc-a5c55cb6b413,"Sooooo feeew likes! The fact that women has to start the conversation is something that does not work,even though I matched sometimes,for me to.start a conversation with a COMPLIMENT,I have to pay a fortune. Fake app",3,male,"Munich,Germany",2019-01-22,neutra,sooooo feeew like fact women start_convers someth work though match sometim convers compliment pay fortun fake,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
0d35d169-60d4-4116-b696-4a2e0440d0ac,"The packages for sending compliments should be monthly,quarterly or yearly with a fair price. Rest is good",3,male,"Dubai,United Arab Emirates",2020-03-03,neutra,packag send_compliment monthli quarterli yearli fair price rest good,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
99ae9c79-8867-44ee-afa5-06ba2a7b3c72,"Hello bumble,why is the bumble app stopping all of a sudden,I can't access it anymore,it keeps saying Bumble app has stopped.i am tempted to delete it cos it's frustrating. What do I do to rectify it or should I delete it and reinstall it again?",3,male,"Windhoek,Namibia",2020-10-14,neutra,hello stop sudden access anymor keep_say tempt delet co frustrat rectifi delet reinstal,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
c36f265d-4ae5-4894-9248-f4e8d6979ac7,it's good,3,male,"Jacksonville,United States",2021-03-25,neutra,good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
b7ce6b06-0cf9-456e-91a6-b8fc3ebd0265,quiteee gooodddd,3,female,"Auckland,New Zealand",2021-09-20,neutra,quitee gooodddd,-1,Sin datos
2f2e68a7-f945-4b40-8fc4-3b8c47614200,There problem with bumble with the Verify pictures then after it Completely freeze my account like I can't even do anything I unstall and reinstall the app and still does the samething you guys got to fix that or I will move on,3,male,"Shanghai,China",2019-12-23,neutra,problem verifi_pictur complet freez account anyth unstal reinstal still sameth guy fix move,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
1d315ed8-f015-48fc-aba3-7b95b7654f2b,"It's a dating app. I feel like in an attempt to tinderify or monetize it's kind of undermined its core identity. Just exited a """"speed dating event"""" which felt more like a captive audience for them to sell me """"spotlight"""". Which makes no sense. If you're going to solicit signups for a virtual speed dating event (that presumably other ppl have signed up for) there is no """"paid inprovement"""" possible there besides a wholly artificial one imposed by Bumble.",3,male,"Monterrey,Mexico",2021-02-19,neutra,feel attempt tinderifi monet kind undermin core ident exit speed_event felt captiv audienc sell spotlight make_sens go solicit signup virtual speed_event presum ppl sign paid inprov possibl besid wholli artifici impos,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d055b461-e021-4ae0-88a1-707327459c84,"All in all,it's the best of a bad bunch. As far as an app goes,it's functional,user friendly & not especially difficult to navigate. It is a bit steep in price for the premium version which I doubt really gives you any benefit. Most of the features are easy to use but there's no controlling the way people will behave. The developers can't be held responsible if someone hasn't got the ability to hold a conversation or doesn't have a clue why they're there.",3,male,"Marseille,France",2018-12-19,neutra,best bad bunch far goe function user_friendli especi difficult navig bit steep price premium_version doubt give benefit featur easi control behav develop held respons someon abil hold convers clue,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
b1aeadb4-36ac-4e1e-a1b6-ca549061fa9f,"I started this app new,it is better to do it.",3,female,"Caracas,Venezuela",2021-07-10,neutra,start_new better,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d75b7086-04ba-45aa-96ba-6e3ad081337e,"It was ok. It made me mad they kept trying to charge me. I've emailed them,they never responded back and still trying to charge so I deleted my account",3,male,"Birmingham,United Kingdom",2019-11-11,neutra,made mad kept tri charg email never_respond back still tri charg delet_account,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
72945bdf-e36e-406b-9664-0ec2753deb6d,"I like this app,I would return 5 stars if a feature is implemented where I can first see the women that swipe me because 95% on this app are men..",3,male,"Oslo,Norway",2019-07-16,neutra,return star featur implement first see women swipe men,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
b3a60e55-f9d3-48f7-8ace-6ded6e439961,Won't show you anybody.,3,male,"Ho Chi Minh City,Vietnam",2020-01-01,neutra,wo show anybodi,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
130fee22-83dd-40f4-ac55-0818b69280a2,"After using the app for a while and still not finding what I am looking for,being a paid member I have found that this app has far less spam/scammers. But I have noticed that when I run out of the filtered members on the app if I log into bumble on the website and there are still a lot of members that meet my filters. If I close the app on my phone and relaunch the members on my browser still do not show on the app.",3,male,"Lyon,France",2019-03-08,neutra,use still find look paid_member found far less notic run filter member log websit still lot member meet filter close phone relaunch member browser still show,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
0a7906e2-e73b-45ef-9deb-688cd6599e98,Activate,3,male,"Berlin,Germany",2019-10-12,neutra,activ,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
e1f00e09-77f4-4f93-a27d-f3c99e725e7a,"Ludicrous price tag to know who likes you. On the free,there is a limit on right swipes. Also,one cannot send compliments. I understand there's a price to pay. In America or Europe,perhaps it's affordable but not in Asia. Apart from that,good app.",3,male,"Zurich,Switzerland",2018-10-31,neutra,ludicr price tag like free limit right_swipe send_compliment understand price pay america europ perhap afford asia apart good,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
06bf781d-922b-4657-8266-39132f02c0dd,nice,3,male,"Paris,France",2019-08-24,neutra,nice,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
05b5e83e-0c01-410d-91aa-b2c4e5ebe56d,having trouble with the rushed timers. its too much pressure to force you to pay for a subscription so you can have the ability to extend the time frame. some of us arent on the app 24x7 or are interested in paying for a subscription just to have that ability. not sure i want to keep using it just because of them rushing so much and forcing down subscriptions,3,female,"Arequipa,Peru",2021-08-02,neutra,troubl rush timer pressur forc_pay subscript abil extend frame us arent interest pay subscript abil sure want keep use rush forc subscript,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
a0e6d15b-f3b5-4488-9c57-5e3ea2279bcb,nothing yet,3,female,"Valparaíso,Chile",2021-06-26,neutra,noth yet,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
a31d251f-dda6-45b2-8e0f-e9ef8ca87814,Rare matches compared to okcupid,3,male,"Ho Chi Minh City,Vietnam",2020-01-28,neutra,rare compar okcupid,2,"work, use, issu, still, need, day, tri, week, messag, help"
14e668f2-927d-4a30-9d8d-5dc71281a298,"I'll give 5star when I find someone that I'll settle down with,for now,let the swiping continue 😉",3,male,"Manila,Philippines",2020-03-26,neutra,give find_someon settl let swipe continu wink_face,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
f5b2315b-cc07-48a2-b297-b77a16ebf4bc,"This app does have potential,but unfortunately doesn't really seem to work unless you're a Premium Member. The """"compliment"""" thing is nice,but I'm betting that they're impossible to see without Premium Membership. The fact that """"Likes"""" only last 24hrs isn't at all a good idea - should really be 72hrs,MINIMUM. Still,it's better than Tinder,because you actually CAN talk before liking,through the compliments. Unfortunately,it's more expensive than Badoo,so it's just not worth it,alas.",3,male,"Prague,Czech Republic",2019-05-30,neutra,potenti unfortun seem work unless premium_member compliment nice bet imposs see without premium_membership fact like last good_idea minimum still better actual_talk like compliment unfortun expens badoo worth ala,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
bf5d0b9e-2745-4c80-99c6-264377c389dc,"it's definitely the best UI of any dating app I've used and easy to set up,but the cost of premium features is absurd",3,male,"Barcelona,Spain",2019-11-09,neutra,definit best ui use easi set cost premium featur absurd,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
0aa53214-c22a-48c2-821d-8b91da08cfbe,"It's good so far and is easy to use,kinda wish there was a body preference,like curvy or fit. Really be able to look for what you want in that aspect. But it's an easy app to use.",3,male,"Jakarta,Indonesia",2020-03-10,neutra,good far easi kinda wish bodi prefer curvi fit abl look want aspect easi,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
97f12e28-42f7-4efc-9866-d3ee808b94e5,sending pictures and everything but you're not getting no response,3,male,"Oslo,Norway",2019-01-09,neutra,send pictur everyth get respons,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
03433776-80b8-4fd8-a246-21f7b22b3adf,good,3,male,"Jakarta,Indonesia",2019-12-04,neutra,good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
79a758d5-f88c-430d-a4f2-4457eae04985,"Fun app,although I would give it a higher rating if it didn't put a paywall just to see who liked my profile. Other than that,it's a fun app for dating and making connections.",3,male,"Cape Town,South Africa",2020-06-13,neutra,fun although give higher rate put paywal see_like profil fun make connect,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
06a68d9c-ca58-47fe-9173-dc622a0e3366,mostly of the members are inactive because we need to pay to avail those freebies or spotlight etc,3,male,"Munich,Germany",2018-10-29,neutra,mostli member inact need_pay avail freebi spotlight etc,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
9b4686a2-d5b3-429a-9176-501e455e7e8f,Don't have to pay to message? Yes we do. Thanks for the response though. Why would I get in touch with your support team when this is legit the place to give feedback.,3,male,"Seoul,South Korea",2020-04-04,neutra,pay messag ye thank respons though touch support_team legit place give feedback,2,"work, use, issu, still, need, day, tri, week, messag, help"
1f689384-93e4-4352-8bd6-b4e04d659e17,Needs some better algorithm or something ... Not very fulfilling and you get what maybe 10 likes a day ... For them to never see you ... Fix IT,3,male,"Berlin,Germany",2019-07-13,neutra,need better algorithm someth fulfil mayb like day never see fix,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
cf0068f6-9954-45b2-a46e-28ac5f0128c0,I like bumble but the only problem is not finding the kind of me. I actually have in mind because I didn't see option of putting where I want the men from,3,male,"Barcelona,Spain",2019-07-06,neutra,problem find kind actual mind see option put want men,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
1986a12c-3072-487a-9ac5-fab25e71d0bc,"Hey there is an issue,I'm not able to upload a picture. I upload a picture for my profile and then after saving close the app but when I go back to the app that picture is nowhere. Please solve this",3,male,"Vienna,Austria",2019-08-19,neutra,hey issu abl upload_pictur upload_pictur profil save close go_back pictur nowher pleas solv,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
92699ade-c3db-4ff8-92a8-3edd7735e9f0,"When a girl likes me and I like her back I can't text her,I have to wait for she makes the first move,and not all women are to make the first move,so I'm paying premium for nothing",3,male,"Athens,Greece",2019-03-25,neutra,girl like back text wait make first_move women_first move pay premium noth,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
ff6314d0-1c9a-45ba-882e-921398595492,I'm still getting the hang of this app. I haven't used it long enough to give a fair or non bias opinion.,3,female,"Perth,Australia",2021-12-10,neutra,still get hang use_long enough give fair non bia opinion,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
f64fbe3b-c59b-4cc6-96f6-2d3ccf246055,works well,3,male,"Oslo,Norway",2019-05-14,neutra,work_well,-1,Sin datos
79b589ce-1137-4a09-aeb6-661b288e62df,Better than Tinder. But pay2win anyway.,3,male,"Rabat,Morocco",2020-09-08,neutra,better anyway,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
e967e2be-32e5-4407-8f25-b8d2b1f3ec99,"Same old same old with these apps,no likes for a few days,unsubscibe and everyone in the country suddenly likes you. £16.99 for one week is a rip off. Lots of inactive accounts posing as still active.",3,male,"Berlin,Germany",2019-05-17,neutra,old_old app like day unsubscib everyon countri suddenli like week rip lot inact account pose still activ,2,"work, use, issu, still, need, day, tri, week, messag, help"
9111c56e-4311-41a7-994c-cd09dbbd9ae4,"Bally need an option for gender preference,do not want to date trans people,discrimination is ok in dating. Obviously i discriminate towards women and away from men anyway. Third check box plz. Can't use when away from home area as it matches to current location. I set a range but it says she lives in Tokyo. Would like a blog feature so i can say more. Can't view girls i liked or disliked in best bees.",3,male,"Glasgow,United Kingdom",2019-09-02,neutra,balli need option gender_prefer want tran discrimin ok obvious discrimin toward women away men anyway third check box plz away home area current_locat set rang say live tokyo blog featur say view girl like_dislik best_bee,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
9237fda1-906d-4c52-beac-16209502074c,They should have made it possible to choose exactly the city we want,3,male,"Seattle,United States",2021-01-18,neutra,made possibl choos exactli citi want,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
0973abb0-9d4c-4b3d-a880-5dd1ce78df41,Its ok,3,male,"Cape Town,South Africa",2020-06-22,neutra,ok,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
e5274a75-2aec-4595-adeb-92e186d95d6f,It's been okay that many girls in my area,3,male,"Munich,Germany",2019-04-29,neutra,okay mani girl area,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
8c82d5f9-f058-4064-a47b-7a67b6f8e209,I cant get in since i dont have a facebook account anymore and i cant use my phone since its broken pls put in the option to use google accounts pls,3,male,"Rome,Italy",2019-01-29,neutra,cant sinc dont facebook_account anymor cant phone sinc broken pl put option googl account pl,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
f8cc7610-002a-489d-9045-a8ae635def01,Wanted to ask that your free 3 mins date chat with random person has been stopped??,3,female,"Nadi,Fiji",2021-09-24,neutra,want ask free min_chat random person stop,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
109ecde3-6be8-47f4-8f40-884bd667ff27,What happened to speed dating?? Why its not coming,3,male,"Madrid,Spain",2019-08-10,neutra,happen_speed come,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
b98c1878-d62d-4717-b15d-49525cf5c7da,Hi does anyone know how to find Brisbane valley raves 🇦🇺,3,female,"Christchurch,New Zealand",2021-12-27,neutra,hi anyon find brisban valley rave australia,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
ed97bf5e-3dc3-4e6e-92fc-ef979d910e93,Not loading anything After some recent updates the app is not working anymore except randomly and very rarely.. but most of the time everything shows some loading indicator forever. I tried using different internet connection and different internet service providers and clearing app data and uninstalling and reinstalling... Nothing works,3,female,"Melbourne,Australia",2021-10-07,neutra,load_anyth recent_updat work_anymor except randomli rare everyth show load indic forev tri use differ internet_connect differ internet servic_provid clear_data uninstal_reinstal noth work,2,"work, use, issu, still, need, day, tri, week, messag, help"
d7961de2-db4d-4d0f-ab03-50950ad64320,Need to pay to get to talk to many women,3,male,"Munich,Germany",2019-05-03,neutra,need_pay talk mani women,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
1b66e31c-c68d-4588-9c00-feb56956fc93,"Only signed up today,so a bit early to get a full idea of it,but,looks good so far!!!",3,male,"Marrakesh,Morocco",2020-06-22,neutra,sign today bit earli full idea look good far,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d07970c7-50f8-466c-bdad-177094b807b3,"I like bumble for its large userbase and layout,its one of my favorite apps for this. However the amount of fake matches and likes I get is a bit much. And once youve accidentally swiped passed a person you were interested in,they are gone basically forever. I wish bumble would finally allow us to cycle through profiles again like other apps,instead of waiting literal months for that person to come back,meanwhile a guy ive blocked 3 times this week keeps coming up (not a new profile either)",3,male,"Manchester,United Kingdom",2019-03-14,neutra,larg userbas layout favorit_app howev amount fake like bit youv accident_swipe pass person interest gone basic forev wish final allow_us cycl profil app instead wait liter month person come_back meanwhil guy ive block time week keep come new_profil either,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d4405674-d0a6-4528-9d1d-9629582d655b,App works okay but people on here are awful.,3,male,"Vienna,Austria",2019-03-04,neutra,work okay aw,2,"work, use, issu, still, need, day, tri, week, messag, help"
3bb49ef0-c595-49d7-9b34-8608dd61a89b,Led you to believe site was free. Didn't know until after all info was posted that it is not.,3,male,"Vancouver,Canada",2021-02-11,neutra,led believ site free info post,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
d6da63ef-e593-4692-b3a4-aeea6bec9616,Lots of predators,3,male,"Milan,Italy",2019-09-15,neutra,lot predat,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
be52a7ea-0fb6-4744-ace0-9918cc79edb4,typical dating app. if you don't purchase the subscription.you are limited as a male to like 15-20 likes,3,female,"Brisbane,Australia",2022-01-05,neutra,typic purchas limit male like,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d8e5d9ed-6df7-4331-bce6-b82aad0027d3,there has to be a free mode for a short time before asking to subscribe,3,female,"Guayaquil,Ecuador",2021-08-03,neutra,free mode short ask subscrib,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
4d8ea963-a85a-4167-b889-e005d784ceae,no match till now,3,male,"Warsaw,Poland",2019-02-10,neutra,till,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
50b9cfb0-27e3-4211-b097-e410d5ae481a,I find it extremely problematic that you cannot preemptively block someone on here like you can with Tinder. What if you don't want to match with a family member you know is also using this? Or you have a crazy ex and them seeing your profile may trigger violent behavior? I don't think I can use this app until this feature is established.,3,male,"Bangalore,India",2020-02-06,neutra,find extrem problemat preemptiv block someon want famili member use crazi ex see profil may trigger violent behavior think featur establish,2,"work, use, issu, still, need, day, tri, week, messag, help"
77b45a51-6953-4689-93d7-d45784d74290,My account was blocked and I'm not sure why. Who do I contact?,3,male,"Hamburg,Germany",2019-03-20,neutra,account_block sure contact,2,"work, use, issu, still, need, day, tri, week, messag, help"
8b67a81d-0c81-4e8f-859c-b1cd097cfc89,Still haven't talked to anyone,3,male,"Mombasa,Kenya",2020-08-24,neutra,still talk_anyon,2,"work, use, issu, still, need, day, tri, week, messag, help"
791ace9c-f689-4684-b712-ba04e1c075dd,idk bumble wanted me to review the app,3,male,"Stockholm,Sweden",2019-05-05,neutra,idk want review,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
28ec856d-a1bf-4a88-877a-1f2f83dbe392,"( I got notifications now. .et 2 ppl from it lets see how premium plus goes.. seems promising compared to hinge I'll see... As its the main way ppl find the one in this generation.. 🙄🙃 (Old September 2023)Ehhh no notifs work either!,NO HELP SUPPORT.. THAT DOESN'T WORK I GET NO NOTIFICATIONS OMG. Makes me ADDICTED TO CHECK APP FOR MSG FROM THE ONE MATCH I EVER GET UH 😭.",3,female,"Medellín,Colombia",2021-07-25,neutra,notif ppl let see premium_plu goe seem_promis compar hing see main ppl find gener face_roll eye face old septemb ehhh notif work either help support work notif omg make addict check msg ever uh loudli_cri face,2,"work, use, issu, still, need, day, tri, week, messag, help"
01205024-c4f8-4c42-8f1b-7557ec3a5cc5,Hello Support team. I paid 199 rupees for the premium mode of 1 week. Money has been debited from my account but premium benefits are not activated. Kindly help ASAP. I have also contacted you via the app itself but not reply yet .,3,male,"Warsaw,Poland",2019-08-29,neutra,hello support_team paid_rupe premium mode week money debit account premium_benefit activ kindli_help asap contact via repli yet,2,"work, use, issu, still, need, day, tri, week, messag, help"
ffe9cba2-081b-459e-99f4-9b488d8e6bc9,It work when it wants to work,3,male,"Harare,Zimbabwe",2020-07-01,neutra,work want work,2,"work, use, issu, still, need, day, tri, week, messag, help"
39eb5108-1fc0-4e81-a738-ea95bc2f0e00,more contact,3,female,"Rosario,Argentina",2021-05-27,neutra,contact,2,"work, use, issu, still, need, day, tri, week, messag, help"
4fe95ed1-8c94-414d-b005-169137857e81,"I cant find any way to chat with other guys,how do u connect with other guys",3,male,"Casablanca,Morocco",2020-08-04,neutra,cant find chat guy u connect guy,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
e8368c60-81e7-4331-8794-92627e3f9b45,U should offer free subscription,3,male,"Johannesburg,South Africa",2020-07-23,neutra,u offer free subscript,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
249bef0b-e53a-41d3-ab59-395048fb06d7,"Facing some issues with the App,i paid for the boost,1 week subscription but it doesn't work. The payment has been made via Google pay. Bumble team kindly look into this and let me know if any details are needed from my end. Although i have already requested this via Application just posting this to get things done faster thanks.",3,female,"La Paz,Bolivia",2021-08-22,neutra,face issu paid week subscript work payment made via googl pay team kindli_look let detail need end although alreadi request via post thing done faster thank,2,"work, use, issu, still, need, day, tri, week, messag, help"
a7247838-6ad4-4950-9bad-b5f2ed19ea2a,Not matches,3,male,"Zurich,Switzerland",2019-08-14,neutra,,-1,Sin datos
779b194d-d6ac-48f8-91be-64f2d890cbe1,better than pof and tinder,3,male,"Milan,Italy",2019-03-24,neutra,better pof,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
f3589c28-17cf-477e-8ee5-df626bf8d4ca,"Love it,but premium is too expensive",3,male,"Marrakesh,Morocco",2020-08-30,neutra,love premium expens,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
d553ab10-098c-4f94-9ce3-d1c75344e69d,UI could be better,3,male,"Seville,Spain",2019-03-25,neutra,ui could better,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
c11416ed-ba63-4b92-8a8c-fdeca91f9ccf,Am limited lang everyday ung need maswipe both right and left plus need mong magbayad para makita ung mga nag swipe right sa'yo.,3,male,"Dublin,Ireland",2019-11-26,neutra,limit lang everyday ung need maswip right left plu need mong magbayad para makita ung mga nag swipe_right,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
5fadbdd6-2408-4a56-a180-4231fb66a93a,Nice,3,male,"Barcelona,Spain",2019-11-20,neutra,nice,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
32aaa32c-0979-40e5-9903-d5e6df88e844,need more editing features,3,female,"Auckland,New Zealand",2021-12-13,neutra,need edit featur,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
a1796d8b-b14b-4784-8d0a-33d0f9582e5d,"Better for big cities and small towns. If you are in an area where there's not a lot of people matching your race,your # of people swiping right on you will be limited.",3,male,"Seoul,South Korea",2020-01-19,neutra,better big_citi small town area lot match race swipe_right limit,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
a27f17c9-1fb0-49e4-9836-86c4542ba5da,I'm new too it. giving it a go but it looks like it'll drain your wallet with all these different subscriptions,3,male,"Mombasa,Kenya",2020-05-12,neutra,new give go look drain wallet differ subscript,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
5aa5db3c-ba83-4d00-8412-c3481d62a775,The waiting time between likes is ridiculously long,3,female,"Christchurch,New Zealand",2021-12-13,neutra,wait like ridicul long,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
c1e8ed51-d437-40ad-afef-dd0742ebdde9,"The chats disappear when the match decides to block/unmatch. I contacted support to help me retrieve the chats with the match,seems like the support is just there to do nothing.",3,female,"Buenos Aires,Argentina",2021-07-21,neutra,chat disappear decid contact_support help retriev chat seem support noth,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
efe0ab09-d1f2-43d1-9f8e-543c48bf9fc3,"Missing advanced filters. No """"dietary"""" one,for example,unlike tinder -disappointing cause it would be cool to easily find other people who don't eat animals",3,male,"Guadalajara,Mexico",2021-01-13,neutra,miss advanc_filter dietari exampl unlik caus cool easili find eat anim,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d03dbd00-bc39-4e5c-9bc6-78684b586075,"It's pretty great,but the 24-hour timer is just too short. Please at least double the duration! (And the duration of extensions,too) Also,rematch does not work - if a connection expires,I cannot match again.",3,male,"Krakow,Poland",2019-09-10,neutra,pretti great timer short pleas least doubl durat durat extens rematch work connect expir,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
6a16c74e-6af5-492b-a694-ff4e8068d8e3,bumble benefits 10% men and 100% women....,3,male,"Madrid,Spain",2019-03-31,neutra,benefit men_women,-1,Sin datos
26f5402f-86d4-498c-803c-b1cffebfb94d,So far I don't have problems with this apps,3,male,"Hanoi,Vietnam",2019-11-30,neutra,far problem app,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
ca41bda9-c2fc-49bb-bd91-8dc63acdb147,"FYI,nobody is interested in you until your subscription expires.",3,male,"Dublin,Ireland",2019-05-02,neutra,fyi nobodi interest subscript_expir,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
618b9f31-fc5f-41d6-a1dd-8c12f3e83e39,0 having a very hard time picking up a date here it's not working your site is no good it's really pissing me off we could be done about it,3,female,"Gold Coast,Australia",2021-12-28,neutra,hard pick work site good piss could done,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
c95d215a-41fd-4519-aa60-0769cf8147bc,"Just chill type of fella,hard working,keep my home clean,quiet & relaxing...welcome",3,male,"Stockholm,Sweden",2019-06-21,neutra,chill type fella hard work keep home clean quiet relax welcom,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
631e609e-d907-42c8-87e9-01d474c01b8b,"Good app,some nice people on,however you do not get enough swipes,takes ages for it to allow you to scope again. No free trial for features,which I would pay for after a trial period.",3,male,"Stockholm,Sweden",2019-11-01,neutra,good nice howev enough swipe take age allow scope free_trial featur pay trial period,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
3031ce03-be0d-4772-9f03-b23d60558e02,huhu,3,male,"Guadalajara,Mexico",2020-12-31,neutra,huhu,-1,Sin datos
483d4d50-7d0d-4ad0-89d9-de09d49c0f00,good,3,male,"Tel Aviv,Israel",2020-04-03,neutra,good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
7eb62b45-9887-4241-8152-40b938779f91,Whenever I don't have premium I have an over abundance of like but as soon as I get premium I barely get 1 like a day. I feel like it's a scam as soon as you pay everything stops working.,3,male,"Abuja,Nigeria",2020-10-05,neutra,whenev premium abund soon premium bare day feel scam soon pay_everyth stop_work,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
4e027f96-0eaf-498b-a577-7de03f0e2e82,Premium prices got out of hand. Very expensive. This app has got me plenty results though.,3,female,"Rio de Janeiro,Brazil",2021-08-15,neutra,premium price hand expens plenti result though,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
9cbc8656-d83a-43c2-b06f-5fb238873ff4,"I swipe only on Verified profiles and it's full of trash. Of the last 6 matches I have gotten,1) 2 didn't even start a conversation. 2) 2 ghosted after chatting (could have been my fault). 3) 2 were the exact same love scammer running different profiles. Fix your verification process,Bumble.",3,male,"Kampala,Uganda",2020-10-03,neutra,swipe verifi_profil full trash last start_convers ghost chat could fault exact love scammer run differ profil fix verif_process,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
39a9c2d1-7bc0-4023-a0c6-5f9302a09e09,to expensive,3,male,"Pretoria,South Africa",2020-06-14,neutra,expens,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
abe269de-dc86-44f6-8df5-9f58d5e16011,Why is it so hard to pay for bumble premium? I have to keep trying multiple times before it is accepted,3,female,"Salvador,Brazil",2021-07-30,neutra,hard pay premium keep tri multipl_time accept,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
93e81f6e-fa8b-4a76-86be-6808f4b1017c,"Buggy glitchy and repetitive. Your Spotify idea was great. But now somehow,the app is telling all these potential partners i love all these corny artists I've never even listened to. On Spotify or matter fact ever. Also it keeps recycling all of the lefts and never loads the ones that liked me. Just another way to dupe someone into paying money. Mainly the males. These apps are made for women and or their flattery. Mid 30's into 40's etc. is already a pain to get back out there.",3,female,"Guayaquil,Ecuador",2021-06-14,neutra,buggi glitchi repetit spotifi idea great somehow tell potenti partner love corni artist never listen spotifi matter fact ever keep recycl left never load one like anoth dupe someon pay money mainli male app made women flatteri mid etc alreadi pain back,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
