reviewId,content,score,gender,location,date,
4483cd5c-72ed-44bb-b201-188a0482f4dc,My account got banned for supposedly breach of terms and conditions I didn't do anything wrong been on the app last 18 months this time around Can't find way to find out exactly why or appeal,1,male,"Arequipa, Peru",2025-04-04,
1c9fbdff-7508-4587-a280-dc1817748ecb,I got banned even though I barely used it. I don't even know why I was banned.,1,male,"Brussels, Belgium",2022-04-01,
fbb436e9-7e8b-40f1-a5a1-7fb8da63614e,love this app,1,male,"Bali, Indonesia",2023-05-23,
67937ed6-3e4b-4822-b889-1bd6ed2ce6e2,just getting same profiles even after swiping left. have had nothing but scam contacts. just waiting for my paid subscription to end. if I could score it in negative stars I would,1,male,"Athens, Greece",2022-07-03,
4c04b599-63d7-4279-9efb-137c7d978338,"Banned a while back for no reason with no warning. Apparently they don't want repeat customers? Support dodging my questions and attempt to appeal. Just go to a different app, they don't deserve your money.",1,male,"Munich, Germany",2022-03-05,
aab0358d-9843-4171-96e5-02776592bb87,"limits on likes, can't see them...paying for extra will get more catfish...no signs of improvement.",1,male,"Asunción, Paraguay",2024-10-27,
258684b2-76e0-445d-958e-3ec001d81073,"I gave a negative review to Tinder and within a week my account was banned without reason. Upon reaching out to tinder support the only reply I got was I ""violated their terms of service"". Three people couldn't actually tell me what I violated. Use any other dating app out there, Tinder is user-hostile and will delete your account without any warning for any and no reason.",1,male,"Kumasi, Ghana",2023-06-30,
036c88e1-e394-438b-ae02-2394098b5345,"Signed up gave them 18.00 bucks hearted a few people, woke up next morning my account was banned. For no reason no explanation. Id recommend different app",1,male,"Houston, United States",2024-02-11,
d6cf127e-ae7c-4a9f-b4f2-8e21601077b8,everything is behind a paywall im not paying 40 dollars a month for this garbage,1,male,"Ottawa, Canada",2024-04-15,
3fc05a8b-5dc9-4edf-8680-f1a3655b9454,"Would give 0 stars if I could. Full of fake profiles that don't even match my set filters. Edit to reply: developer, I've reported so many in the last couple of hours that it is no longer letting me. These are obvious fakes using the same pictures from social media/ porn websites.",1,male,"Guangzhou, China",2023-04-05,
6523528f-c9d7-4eef-936a-af2879aaf5f1,"This app sucks, but there's not much out there that's better, so I'm still using it. Edit: nah, I just deleted it again. If I could give it zero stars, I would. I'm just gonna become an alcoholic.",1,female,"Christchurch, New Zealand",2025-10-15,
157f24e9-c43d-46e3-bbbe-ddd262669191,foolish machine try sell love,1,male,"Valparaíso, Chile",2025-01-17,
d5c96f79-9354-45e2-8fa7-cc6e822aaa05,No no. Nothing is free nowadays.,1,male,"Buenos Aires, Argentina",2025-03-27,
5213e763-28d8-4b89-a8d1-030a198967aa,"Tinder's changi g the interface every 6 months but the apps security? Heck nah.. there are still way too many fakes, not even mentioning the way they changed the payment methods and all.. sick to the core",1,male,"Seattle, United States",2024-02-11,
c11ddcc1-189b-4251-82a0-11f44d8ee5da,Too many fake profiles,1,male,"Dakar, Senegal",2024-02-07,
b0404cd5-6115-4392-95a4-06d91f71c553,Another case of fake profiles. And absolutely scamming lonely people. How the hell do you sleep charging that much money?,1,male,"Cancun, Mexico",2024-08-22,
dfe206dc-22c6-428c-96e7-10a5e0b8aa63,Worst dating app ever,1,male,"Dallas, United States",2024-08-10,
e8ccdd56-84d4-44a6-bda6-dc028c829213,"Been on this app for over 10 years. In the past, I knew plenty of people who met their spouse on here. The app has really gone down hill in the last 5 years. DO NOT pay for the premium service. It encourages a bad business model on Tinder's part.",1,male,"Monterrey, Mexico",2024-08-25,
ed836f73-1fa2-4b06-9aa3-dc5d13d11ebc,Deleted matches This app is screwed.,1,male,"New York, United States",2024-05-23,
c201b971-5e4d-4252-ab88-beedc239c20f,"Terrible experience woth the system. The matches were shown in notifications but not showing in the app!!! The technical support was literally useless with only predefined answer, no interest in helping customer! Also way too expensive for the options we get... Bumble is better. Facebook Dating is way easier. Look at their reply and you can see all answers are generics 😮‍💨",1,male,"Valparaíso, Chile",2024-10-05,
07d2c8bb-7d47-4ff3-b077-88a440ff77ff,"It's almost like the devs dont read these reviews. This app is terrible, especially for men. The only advice i can give is get out get healthy get a haircut and talk to women in person because this aint it.",1,male,"Paris, France",2022-07-20,
1aa079ef-252b-4661-8a58-27ab692047fe,Got forever banned for giving a sarcastic reply to a snapchat bot account. Pretty sad that they can't seem to do anything about those accounts and instead banned an authentic one.,1,male,"Milan, Italy",2022-07-17,
71f0424f-bad0-4cd2-b65f-bf0ce6138613,Many fake profile,1,male,"Washington DC, United States",2024-06-01,
cf7fa166-7068-4100-9628-3b1a3401da68,"this app is a usability nightmare. specifically designed so you ""accidentally"" activate your paid features all of the time, and can't undo these actions.",1,male,"Bali, Indonesia",2023-06-09,
c1140176-d110-49ec-aa1c-911c375c8f86,The worst app I ever see in my life 🤮🤮🤮🤢🤢🤢.Mujhe login he nhi kar rahe ha sab sahi dalo bol rahe ha ki you account has be ban 🤢🤢,1,male,"Tijuana, Mexico",2024-02-20,
92eae0dc-eedd-425b-adb5-d99252254355,They are ban me for no reason and support them not helping.,1,male,"Lagos, Nigeria",2023-10-09,
3d9b478d-aad0-4dd3-a18a-e84059f0f306,You are permanently banned a couple of days after subscription. No good reason! Don't try it bruh,1,male,"Algiers, Algeria",2024-01-20,
757d163b-2c7a-4091-b04a-090b6a109ab6,"This app is useless. You can't message anyone unless they match with you, and if you're a guy pretty much never happens since no girl ever swipes right on a guy. Also it's impossible to tell who's real or who's a bot on these accounts. Also you can't do anything on this app besides swipe left or right unless you buy the premium version. They also won't let you delete your account",1,male,"Marseille, France",2022-03-20,
a41f4c8e-8801-464b-a571-1d839f71666f,The quality control is terrible. The amount of fake profiles is ridiculous.,1,male,"Copenhagen, Denmark",2022-06-14,
7fde8d49-397c-413c-bcd0-36b776d54321,"It says my account has been banned, I have never owned this app before, please fix",1,male,"Montevideo, Uruguay",2025-03-27,
49b9896d-b9d5-4383-9590-81efaf7c5943,"The worst app and support EVER. They banned me for no reason at all out of the blue despite being verified, not violating any terms of use etc. They asked me for some extra verification, I sent them all the pictures they wanted and then they just banned me. The support says they can't tell me the reason why I got banned. Thank you, you are the worst.",1,male,"Quito, Ecuador",2025-01-31,
9a1b582d-ecf7-4d8a-b068-07698aada8b9,This app is specially made for girls only...if you are boy then sorry bro you're in a wrong place to find a date. Naam bade darshan chhote wale kaam hain inke bas. They make us all fool in ads. They are charging money like hold on they are finding perfect match for your life. Again I would like to say dating apps are meant to be only for girls. Girls are the only creature who is using all the gov or private resources. I don't think these apps should even exist totally wastage of money for boys.,1,male,"Cancun, Mexico",2024-06-22,
01c71088-5847-4766-917f-0fedda120dd6,"It won't let me delete my account - it says ""failed to delete account"" Responding to the response to my review: I know how to go into settings and try and delete my account but then again as I wrote above -it won't let me delete it and provides a statement saying ""failed to delete account""",1,male,"Vancouver, Canada",2024-05-05,
973cdbd8-1beb-4f01-ba1d-a7d51e2f1ce5,"The base version doesn't bring any value, if you are a guy you need to pay to get matches. Likes expire after 24 hours but they aren't even shown to you in that timeframe. Going to try out the competition",1,male,"Quito, Ecuador",2024-11-23,
379ac649-1802-4a75-8cd3-5a9f3dd9f296,you know why from the other reviews. it's all true. all of it.,1,male,"Accra, Ghana",2023-07-18,
ec240045-786d-454e-aea1-bb2b37a8587d,They blocked me forever for cussing people out like a year cool forever is just over kill,1,male,"Houston, United States",2024-04-27,
5e68c139-e8c7-4398-803a-b8c46daa8a87,Almost every account is a scam or catfish,1,male,"Marseille, France",2022-05-25,
4b0cf857-9216-4da0-89e0-6d89f697898d,Got banned even though I hadn't used the app in months and had only recently re-downloaded it. Tried to reach out to see if I could recover the account and never heard back. They don't even tell you why you got banned.,1,female,"Suva, Fiji",2025-09-28,
dfc1fb9b-5210-44a2-a6a0-6644d10bfdd3,Countless reasons,1,male,"Montevideo, Uruguay",2025-01-02,
9a0f6c52-eaef-43b4-a357-dd2ed5c8f756,An app made for nerds that was made by nerds...how ironic. You're literally the dumbest most pathetic humans on the planet. It's also ironic how you think you know what's best for people on what they can say to one another when monkeys have more intelligence than you. It must have sucked being made fun of your entire childhood and adult life huh...,1,male,"Birmingham, United Kingdom",2022-03-06,
40bbed16-6793-457a-bd5e-0a3ded9e334a,"I was talking to amazing match! Mid conversating (planning a meet-up!) he disappears from my stack, so I figured he'd unmatched then his notification pops up and we are talking again ... but then his name disappears again and I contact Tech. ALL they say (over various tech support people) is ""restart your phone, uninstall/reinstall the app etc"" then say ""that's all we can do for you"". I lost a great match and you can't/won't do anything to fix it. Incredibly frustrated! Do better Tinder.",1,male,"Tunis, Tunisia",2024-01-28,
ec587391-7760-4f85-8737-69c2c1b0fee9,App is B.S. Nothing free. Have to pay to see who likes you. And it was an Editor's choice...Not happy and wouldn't recommend this to lonely people. Thanks for nothing!,1,male,"Nadi, Fiji",2025-07-05,
9fba5311-65e6-4f18-a5f6-5f773512452b,Useless 🤮🤮🤮 this app takes information ....then don't open ......bad,1,female,"Sydney, Australia",2025-12-09,
96de35b7-4eae-4a61-b918-1035a94d2546,"It was too expensive and not responsive enough. Also, I keep getting notifications that I have a like, but when i check, there's nothing there.",1,male,"Kumasi, Ghana",2023-12-15,
a0a242f3-c98a-4995-b77e-94549788c9c4,"Horrible company, no real people only bots. Once you pay they banned your account saying you broke term but won't tell you how. I just started and uploaded my photo and now they refuse to refund or unban my account. They also won't send email receipt when you pay.",1,male,"Madrid, Spain",2022-04-07,
ad33230e-67f8-4af7-8911-4823884f9d07,Not worth the time. You'll get banned randomly and they won't lift the ban and won't give you any reason as to why. They also don't give refunds after banning your account an hour after your subscription was renewed. Trash app Sleezey Company Stay away from it.,1,male,"Mombasa, Kenya",2024-01-24,
df05b21a-c7db-4fcd-aee3-c30732e07d4e,Crashes all the time. Video on someone's profile? It crashes. Swipe on them? Crashes. Change your interests? Crashes. Sort it out.,1,female,"Gold Coast, Australia",2025-10-30,
16fd4042-3765-4d48-b09c-7a3f85a5e4eb,"Downloaded last night cause I'm away right now and wanted to meet people. I had barely even talked to anyone when my account was banned. I reached out for support asking why it was banned: as far as I know I didn't do anything that violated the terms of use, but I only received a million automated messages. I understand how serious it is when someone gets banned and how important it is to for moderators to take it seriously but it's clear no one actually checked!! All I want is an explanation.",1,male,"Toronto, Canada",2024-04-25,
37dbaab7-5869-406c-8c85-b20adaf22938,They just blocked your account without even a violation been made!They should blocked those who are fake here and doing bad things. I am very very disappointed with this app.Paid for subscription and they didn't refund it after blocking my account haha what a scam!!!!,1,male,"Budapest, Hungary",2022-05-15,
aae79865-4f3d-4413-b835-c8c42f59372b,I'm still single 🤣,1,male,"Calgary, Canada",2024-06-30,
018e4083-396d-400c-8be9-e49868932281,The app keeps showing me the same people. It's become predictable who will be shown next. I have deleted the app and reinstalled it. No support btw.,1,male,"Athens, Greece",2022-03-06,
dcb7f7be-27b9-4b3e-a029-a8ebfaed2178,Too many fake profiles,1,male,"Tunis, Tunisia",2023-09-15,
80cb4a43-3bb9-4303-b067-7560a8d6e4c7,"Terrible customer service got banned because of an ex-girlfriend who was bitter, and I can't do anything about it",1,male,"Quito, Ecuador",2024-11-08,
cfed9d63-8f84-4a96-b192-6a5ff8a76e56,worst application they want just money without money they don't give any match or if someone likes your profile then you have to take gold package first for chat it's just a time waste and money waste application,1,male,"Casablanca, Morocco",2023-09-25,
1f64c8ce-a88c-4cc6-8332-6c8c524ece24,"i cant delete the account, it keeps saying account deleting failed",1,female,"Queenstown, New Zealand",2025-12-12,
471d32c7-365e-4e46-84ef-a31d7ec90009,Had to wipe my profile and uninstall the app. I was shadowbanned from the get go and not even able to delete my account.,1,male,"Santa Cruz, Bolivia",2024-10-29,
e40b2810-231d-48a3-bc58-c2894b6b5108,"Cannot pass human test, suck and time wasting",1,male,"Prague, Czech Republic",2022-01-30,
c5a35ebe-03f5-4e53-be02-11523213476a,everyone is fake on here,1,male,"Los Angeles, United States",2024-05-11,
8d40533e-84c1-4b4e-ba82-e44cafcdb85f,fake users and scammers also they ban me suddenely i donot even match any one or send message to any one,1,male,"Mombasa, Kenya",2024-01-24,
05f0489c-038d-4e97-9a82-46c3f23ce5c1,I just started using it after I was banned. No explanation why,1,male,"Washington DC, United States",2024-05-08,
91f7e47d-369f-4144-80f5-5b69c55e5ae0,Purchased weekly Premium and it charged me 3 times in a row for 3 different things and it won't refund me very unhappy and don't feel safe using this app when it's stealing my money,1,male,"Dublin, Ireland",2022-01-04,
9a28512a-ad98-47af-8ef1-39cc3a50d5ff,"I'm not giving any stars cause tinder has been banning me for no reason, i opened up 4 emails to join tinder and changed several numbers but i still get banned 🚫,what did i do?? I haven't violate anyone or do anything wrong yet i get banned 💔",1,female,"Queenstown, New Zealand",2025-08-29,
11c5303e-3fdf-4157-9ea9-e4148c1b05c2,"Why do I keep getting matches with people that are 5000+ miles away? Nothing from local. Before I went Tinder gold, I was notified 30+ matches. All of them to be which had been 5000+ miles. Seems like Tinder just makes you curious and purposely ramps up the amount of Likes you get just to make you pay to see them.",1,male,"Lisbon, Portugal",2022-02-12,
c17704ca-b35d-4ab2-a964-e878fc720893,looking for God fearing woman,1,male,"Auckland, New Zealand",2025-08-07,
2067b2ec-af91-4763-8603-03014196f5c9,You greedy clowns out of your mind? You idiots want me to pay 40 dollars for gold??? 😂 I'm lucky because I'm not an unfortunate desperate person. Nice to see you pray on certain people though. You're greedy scum. Do better. Edit to respond to the dev response: your answer is blatantly untrue. You can use Tinder for free until the app gives you a paywall to continue swiping. Y'all are greedy so there's no need to pretend.,1,male,"Beijing, China",2023-05-11,
d54436b8-828e-407e-8117-2cc833777127,It is stuck on verifying my photo. It says it'll take a few minutes but it's been like an hour. Fix this.,1,male,"Kumasi, Ghana",2023-07-03,
69bea4c6-ae52-4565-a325-d3db84d0d820,"new update, can't open the profiles of matches.",1,male,"Cairo, Egypt",2023-07-02,
a5fa456b-d7f0-4f22-bbdb-0314dfed891f,Do not purchase anything from this app as I have done a purchase of rs199 and it says no payments have been done but it has been debited and I am not even am able to contact the help centre for refund so just a stupid app with fake promises,1,male,"Caracas, Venezuela",2024-10-17,
512c52ff-078d-46af-870e-b98a46c5f70a,this new 24 hour time limit is horrible,1,male,"Auckland, New Zealand",2025-07-04,
1fc9d225-2ec8-4ad0-960d-3c1e6f445ff3,"I got banned for no apperent reason and claims i violated terms and agreement, pretty sure this app is just a bait to mess with people",1,male,"Ho Chi Minh City, Vietnam",2022-12-13,
dcf6fbdc-0086-415f-80ee-40be100f6469,It's broken,1,male,"Jacksonville, United States",2024-07-26,
431f9c87-8422-4cc5-a474-3da43fe4c76d,Op,1,male,"Abuja, Nigeria",2023-09-20,
8808025b-5574-4646-b81d-3044b695ddd1,tired of shadowbans,1,male,"Hamburg, Germany",2022-04-17,
abf9384a-25ab-497f-bf7a-f1825718e34c,Poor customer service. Had my account banned for no reason and they can't provide any information about it. they cannot restrict our rights without any clarification,1,male,"Dublin, Ireland",2022-02-25,
804834b9-544c-4c86-99ff-3c631c68d182,"I have read so many news article in newspaper about tinder, this news & article so many terrible , so many innocent boys died & dippreserd . Plz use this app very carefully , totally scam & froud app ,",1,male,"Stockholm, Sweden",2022-06-24,
e06f6840-d570-4909-afcd-dfde4e2feeb9,"Made an account with very well-dressed pictures. Wrote a simple bio. Even before having a first match(which is pretty quick for a woman in Tinder as I've heard) got banned for ""violating Community Guidelines"". I had a very decent profile. I will not be recommending or using this app.",1,male,"Córdoba, Argentina",2025-05-11,
495612e2-b7b7-49bf-b04e-9778c52795d2,Gelchodi gandmari app,1,male,"Manchester, United Kingdom",2022-01-09,
72a9e75c-0f41-4fb7-bbd4-c2138641ff62,No se ve la opción de buscar por interés. Debo desinstalar y luego volver a instalar para que aparezca y después de un rato vuelve a desaparecer,1,male,"Mombasa, Kenya",2023-09-11,
56a3fd08-5cd8-4be0-8d42-1c1e1564f8e6,account banned with no explanation! 1 25 2024 . last night checking my likes and with no explanation my bio was removed. so i made a new bio. now i tried to log in and ive been banned for what? i have a paid service. ive spent 1000s of usd. on this app for PLATINUM and gold services. so many boosts and superlikes. and now it is telling me i am banned for life and will not receive a refund. very shady business practices i demand to know why a email or text wasn't sent to address tinder's issue.,1,female,"Gold Coast, Australia",2025-09-26,
77beb826-a457-40bc-9476-bf015085f05e,"I hate this app so much , I want to delete my account and it's not letting me delete it , I regret signing up on this app , it the worst",1,male,"Tokyo, Japan",2023-01-17,
bd8d7fae-a9bb-4a39-9f11-a89f388c7d7b,Expensive,1,male,"Los Angeles, United States",2024-03-03,
370b626f-40e5-4e0e-8e77-c3b399c000d2,I think someone had made this app and forgot about it's existence.,1,male,"Jakarta, Indonesia",2023-04-04,
53b0e1a3-4a5e-4981-a389-0361d13618cf,I got banned for absolutely nothing and can't make a new account. when i tried to ask for help they couldnt even tell me what i did wrong.,1,male,"Phuket, Thailand",2023-02-28,
520a16f9-1190-4295-a0fd-082d7c6dac6b,trash app full up bugs,1,male,"Houston, United States",2024-04-25,
48d3aa3f-6b25-4ba5-a958-e2aeaefd8fdc,"I reported several prostitutes that were offering sexual services, and next thing i know, IM BANNED! How in the world does an app protect prostitutes and ban the users reporting them? These prostitutes even insulted me, but i get banned? For telling prostitutes to get off Tinder and to stop using it as an escort site!? Tinder protects Prostitutes, OF models, and any woman engaging in transactional services, despite claiming it's against their policy. Stay away from this cesspool of an App.",1,male,"Canberra, Australia",2025-07-20,
565ec378-4def-4811-8015-701438f8de80,This is a worst app widout any reason my account was baned and unable to login,1,male,"Tijuana, Mexico",2024-06-03,
3896339a-3b12-4edd-bd0d-2d263fda66e1,Block you for no reason and doesn't respond to any queries. Worst app experience ever. It there was -5 rating I would have given you that.,1,male,"Phuket, Thailand",2023-04-06,
5e48985d-023e-445c-9ddc-5053aef086d7,Absolut waste of money and time.,1,male,"Ottawa, Canada",2024-04-18,
ea35c9f7-aadd-47ab-bd74-7e72e085b6e5,Supposed to be a hookup site yet gets banned for talking sexual. These apps are ridiculous,1,male,"Helsinki, Finland",2022-10-12,
b2939c04-87b2-456e-a3b6-c9a6e664daa7,I could not delete my account,1,male,"Osaka, Japan",2023-03-31,
9dc89802-e0a5-418d-8638-8319f8aba681,"Says I have new likes and matches, then go to the app and they aren't there. Happens over and over again. I pay for this? Edit to respond: I say your app doesn't work, and your only response is to say to just use the free version as though it'll work any better?",1,male,"Rabat, Morocco",2023-07-14,
68845b03-df12-4b88-823e-ce0f9d054ade,TINDER ARE THIEVES!!!! THEY WILL FORCE YOU TO BUY PREMIUM AND LIKES AND AFTER YOU HAVE PAID THEY WILL BAN YOU FOR NO REASON. AND THEY WON'T REFUND YOUR MONEY!!! DON'T AND NEVER DOWNLOAD THIS APP!!,1,male,"Seville, Spain",2022-01-07,
e928c4ca-532b-48f4-b8ce-5fe2eb745cff,My Account suddenly got banned.. I even already pay for member tinder gold 😡 it's wasting my money !! Feels like a scam,1,male,"Lusaka, Zambia",2023-12-28,
b8a38390-ad3f-4739-8688-5f965d435268,"Pretty much a useless app since it notifies you someone likes you but you can't see who or communicate with them at all unless you pay. $35 a week? No thanks, I am not that desperate. Responding to Tinder's reply, the 'free' Tinder has nothing except let you see profiles. There is no other use at all. From the reviews, I'm not the only one who thinks so but I'm not the one losing business. Good luck.",1,male,"Rosario, Argentina",2025-05-03,
c6c51b53-b41d-4147-a0a6-33b2b30f99af,"Don't subscribe, they will scam you. Subscribed to their one of the weekly recurring membership and then they banned my account for no apparent reason. Tried to verified as instructed and end up the same. Money robbers, I had to manually cancel the recurring payment.",1,male,"Caracas, Venezuela",2024-10-25,
02f27d85-f3e0-40d3-b5ab-2808e06d8b55,Can't get past photo upload when first signing up. Broken app help 🤔 When are you going to fix the bug?,1,male,"Lahore, Pakistan",2023-04-26,
1c6204e1-140a-4e53-aae4-b598c04991a7,Lame,1,male,"San Francisco, United States",2024-03-02,
1b02b5b4-e374-4478-90c5-b6523c0052e2,"Poor business philosophy, predatory practices, purchase/subscription options don't actually provide what they claim & rise in price based on your age. Overall, it's a terribly designed platform for meeting people, but it has the largest active user base currently, so it gets 2 stars for popularity. *edit-back to one star for the robot reply. Would not recommend any in app purchases, as they are not transparent. I tested both gold & platinum levels for >6m to compare,& they are not worth the cost",1,male,"Nadi, Fiji",2025-06-10,
2e7811d8-ea01-4af0-b008-6cc4eb25a41a,"Tinder is done. The app is easy to use, I'll give it that. The biggest problem is the fake profiles. 50% are just pictures stolen from Instagram beauties - all say ""1 mile away"" or so. The developers want us to report them - but it's too difficult. The in-app notifications are pointless - just a developer wasting time & data. Friend Matchmaker banner is incessant. And the biggest joke of all is Tinder select. I was invited to this ""exclusive"" club. $500 a month, I kid you not. 🤦",1,male,"Fortaleza, Brazil",2024-10-26,
faf03b34-237f-4ac2-b345-3bbfa9b32d4e,I got lon out without reason I have pay for a subscription lose everything so don't recommend to pay for tinder at all,1,male,"Munich, Germany",2022-02-22,
34a29d0c-0635-403b-a896-5022bec7d8bd,This app use to be good once upon a time! Now it's just a place for trannys & bots! I wouldn't use this app it's a waste of time.,1,male,"Nadi, Fiji",2025-06-27,
d380edcf-21b1-4007-b473-20aefbdad785,"At some point, Tinder decides that your profile doesn't deserve to be seen because you haven't made a habit of shelling $50 at them on a recurring basis. I encourage everyone to make separate profiles to check if your likes are even making it to anyone else. I did that and found that I'm shadowbanned. Ofc tinder support denied it even after I told them, but hey, why fix a problem when you can manufacture it and sell platinum as a solution?",1,female,"Auckland, New Zealand",2025-12-11,
cc6833f3-c97b-46f5-8992-258f2e0ce3f9,"Just now my account banned on tinder, I didn't feel do something wrong. I was had lots message before, so I just mk it more clear n specific what kind of guys I'm looking for, why tinder banned me without giving any reason atleast a message through my email. Many bad guys only looking for fun if I refused them, am I wrong? I already paid also for 1 month. Now just like this crazy! Don't ever join guys very useless 🤬probably tinder only collect $ n banned many people. Anybody has similar issue?",1,male,"Dublin, Ireland",2022-02-07,
b86f30c2-eece-4048-9eda-bc67cb8a6a84,"What is the point of ads on your app if you are going to charge people. Your app, just like all the other dating apps, should be free to use. Go screw yourself.",1,male,"Tijuana, Mexico",2024-06-29,
66782c71-23db-4d96-94a5-35a0df99802c,"Mag try na lang ka og date, patubagon pa kag math na 10 questions. Putangina.",1,male,"Abu Dhabi, United Arab Emirates",2022-11-30,
7bf38357-097f-413f-b5c8-579be8f785cf,"Guys get around 25-50 likes every 12 hours, while girls get over 50 likes every 12 hours. Scammy tactics...",1,male,"Bogotá, Colombia",2024-12-25,
14781178-2100-41cf-997f-c4735bb0b0fb,Dudes rarely get matches.,1,male,"Dublin, Ireland",2022-06-27,
23025263-ddb3-4a1e-a129-58f6b6938ea0,Good,1,male,"San Diego, United States",2024-06-21,
86e245e8-ac02-442d-8c51-9b17a50b4188,Everytime i get bored and redownload this app the features are more wonky and the cost to upgrade goes up ive noticed lol use to be like 10 bucks and now they want 40 lmfaoo what is wrong with devs,1,male,"Cancun, Mexico",2024-03-31,
e791cade-1505-4649-8dc1-25f9efb92a98,bad sucks,1,male,"Lusaka, Zambia",2023-09-28,
ab952991-b1c5-427f-8018-318b8d4aa47d,just full of fakes and girls promoting their onlyfans accounts,1,male,"Dakar, Senegal",2023-11-08,
cf352ed6-f0ae-403f-8a0f-42dc8caf19a7,Got banned in a day for no reason lost 29.99 don't subscribe if you download,1,male,"Krakow, Poland",2022-01-25,
5ea396f2-064e-4436-9b58-34df6500aaa7,Mostly people from Asia looking for friends and husbands.,1,male,"Philadelphia, United States",2024-07-20,
a028b14a-0306-4b81-8dc6-fca78fd62ce4,"Just paid for a subscription renewal which wasn't activated in-app. Now have to jump through hoops to get what I paid for, what a scam. I contacted support, they deleted my account and pretended that I don't have one ?! They then refused to help me until I messaged them from ""the email address"" I ""signed up with"", which I WAS/AM doing. Now I'm seemingly shadow-banned and they're not addressing the issue.",1,male,"Philadelphia, United States",2024-09-05,
26cc4c81-796e-410a-9fe7-9e61e53fd100,Sucks,1,male,"Tel Aviv, Israel",2022-12-08,
6a7d9368-beb5-4e49-a4c3-cf5c1fcb6757,Can u unban me please...gees Still waiting.....,1,male,"Hobart, Australia",2025-07-10,
3137b453-b6d4-4101-91a9-231063be90cc,this app is the biggest gold digger you need to pay for everything,1,male,"Cancun, Mexico",2024-06-01,
980ef999-a675-4bd9-befa-31fce111b570,Worst,1,male,"Montreal, Canada",2024-02-24,
7dd178b2-fdb0-4522-b0ce-0f864c01f8fd,"Glitchy, doesn't show matches, constantly logs me out and deletes conversations and matches.",1,male,"Alexandria, Egypt",2024-02-02,
72387c54-12a1-4ac1-ae13-f40bcfc1a710,Why will u suspend my account for no reason and still won't verify after I did what was required to be done to get verified?,1,male,"Berlin, Germany",2022-01-25,
8c3870df-3896-449a-8769-2979a84e949d,This application steals money from its users. It has many fake profiles created with artificial intelligence. You pay your money and you don't get results. Applications that steal their users' money must be removed from app stores. Don't waste your time and your money.,1,male,"Queenstown, New Zealand",2025-07-12,
e9be7e36-2ffc-43da-bea6-239bf47691c9,30 dollars a month to see who likes you and be able to like and unlike people is to damn expensive. Go back on how it used to be and maybe you'll have something,1,male,"Nairobi, Kenya",2023-11-11,
cf2509d1-d861-4b1f-ba4a-8dc65949563f,Worst app in my life every time show but a premium . I use more than 1 week but it didn't show me in one single like.,1,male,"Frankfurt, Germany",2022-05-30,
86a79184-8eb6-4e80-b4fb-b6a33633ce8d,full of fakes and only people that match are scammers,1,female,"Hobart, Australia",2025-11-30,
9dedebe6-c815-4564-8e9e-c91ab6c08ab5,"genuinely evil app engineered to sabotage male dating prospects and keep you lonely and paying. You won't find love or a healthy relationship through this, don't give these people any money.",1,male,"Houston, United States",2024-07-15,
b77a3349-bb2a-46cb-9487-e2b8e55ba6f6,Garbage app all that showed up was anorexic white party girls no way thats real. Keeps asking to verify even after verifying.,1,male,"Caracas, Venezuela",2024-11-04,
a098b5de-fd61-4a96-9137-dcf6a6778b94,Disgusting app,1,male,"São Paulo, Brazil",2024-12-04,
810a267f-a591-40de-ac41-73ba1d84f945,Random ban no explanation on why or what. No way to contact them to find out either,1,male,"Brasília, Brazil",2025-03-31,
a565f3a8-e3dc-4b6d-81f9-1397ed418007,Login problem,1,male,"Birmingham, United Kingdom",2022-04-15,
17a72d64-b817-4b67-84fa-8d7429991927,having me account unreasonably banned even though there is no violation,1,male,"La Paz, Bolivia",2025-02-08,
f759bfd0-686a-4e7e-91c4-bd1e47128ff6,برنامج سئ جدا لا انصح به,1,male,"Valencia, Spain",2022-02-09,
8bfa6f11-356c-49c3-b09b-78fc38a58e1a,Can you unban my account I got banned for looking younger then I am I can't make a new account since I'm banned for no reason,1,male,"Vancouver, Canada",2024-08-30,
d7b14bba-fba4-4cee-9213-6e5492ab369c,Have tried to delete my account but just keeps saying failed to delete account have tried through both app and just using the internet,1,male,"Dar es Salaam, Tanzania",2024-01-03,
286e5374-27a5-4499-8275-f6c9bff354fc,"Disgusting app with too many dirty community guidelines, losers! I request everyone out there not to use this fake app.",1,male,"Tokyo, Japan",2023-02-10,
cb2d2e29-9edf-4556-91d6-3f3fd707f4be,"Paid for tinder gold and its pointless. It notifies you that you have likes. You log in and there's no likes. This isn't a one off. How do I request a refund? I've paid for a service that doesn't work. In reply to tinder. I didn't say I couldn't log in, I said there are no likes despite getting multiple notifications on my phone that I have them. Seems like a con to me.",1,male,"Perth, Australia",2025-07-15,
ef9e485e-cc8d-4df2-96a1-c9972e019dbb,People tell to come and also not coming,1,male,"Valparaíso, Chile",2025-03-28,
501a90ad-e45d-448b-9152-0b59f8bc8c99,"The customer support is inexistent. I tried getting my age verified in Japan for 5 days, I tried multiple methods with my Swiss passport, and it always failed. Once I contacted customer support, they told me there's nothing they can do even though I had provided my passport information. This is not acceptable.",1,male,"Montevideo, Uruguay",2024-10-24,
64404184-360f-4824-a793-7cfc0417b0c5,Terrible couldnt even make a account. I never used tinder before and they said they banned me. Fix immedatly!,1,male,"Vienna, Austria",2022-06-18,
